Description,Price,Rate,Count_Review,Url,Image
90w Universal Laptop Charger ETL Ac AdapterCompatible with Dell Hp Lenovo IBM Toshiba Acer Asus Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook with 3 USB Ports 16 Tips,$19.68,4.3 out of 5 stars,196,https://www.amazon.com//Universal-AdapterCompatible-Notebook-Ultrabook-Chromebook/dp/B0B4NCQW1D/ref=sr_1_10?keywords=laptop+charger&qid=1685656036&sr=8-10,https://m.media-amazon.com/images/I/61XaHyg8vlL._AC_UY218_.jpg
"Eezapet Mac Book Pro Charger,96W USB-C Power Adapter Compatible with MacBook Pro 16/15/14/13-inch,for MacBook Air,for MacBook 12-inch,for Ipad Pro,Included 6.6ft USB-C to USB-C Cable(2M)",$26.59,4.5 out of 5 stars,862,https://www.amazon.com//Eezapet-Charger-Adapter-Compatible-Included/dp/B09HKQ8JKT/ref=sr_1_11?keywords=laptop+charger&qid=1685656036&sr=8-11,https://m.media-amazon.com/images/I/51S4exUX+QL._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 11 13 15, Envy x360 13 15 17, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm Power Cord 19.5V 3.33A Charging Cord",$12.74,4.5 out of 5 stars,341,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09632352LYK70T6I3LXY&url=%2FCompatible-15-1039wm-15-1033wm-15-w117cl-15-w237cl%2Fdp%2FB08JHYX5XS%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656036%26sr%3D8-12-spons%26psc%3D1%26smid%3DAIJ5GN3RZJLRO&qualifier=1685656036&id=1439181455143461&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71PSZzZNd8L._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 14 15 17, HP Envy 13 15 X360, HP Elitebook 840 G5, HP ProBook HP Chromebook HP Stream Series, HP Spectre 710412-001 19.5V 3.33A HP Adapter",$12.96,4.6 out of 5 stars,"1,993",https://www.amazon.com//Chromebook-PA-1650-32HE-709985-001-710412-001-709985-002/dp/B07KS29ZJ2/ref=sr_1_13?keywords=laptop+charger&qid=1685656036&sr=8-13,https://m.media-amazon.com/images/I/71wzoDfJHdS._AC_UY218_.jpg
Charger for Lenovo Thinkpad/Yoga/Chromebook Laptop Computer 65W 45W USB C Fast Power Adapter,$16.99,4.7 out of 5 stars,13,https://www.amazon.com//Charger-Thinkpad-Chromebook-Computer-Adapter/dp/B0C2CGBSZT/ref=sr_1_14?keywords=laptop+charger&qid=1685656036&sr=8-14,https://m.media-amazon.com/images/I/61lwuC9HbsL._AC_UY218_.jpg
USB Type C 45W Chromebook Charger for HP Chromebook 14 X360 14-ca051wm 14-ca052wm 14-ca091wm ca061dx 14-ca0061dx 14-ca060nr 14-ca020nr 14-ca043cl USB C Power Supply Adapter,$15.59,4.4 out of 5 stars,"1,752",https://www.amazon.com//Chromebook-14-ca051wm-14-ca052wm-14-ca091wm-14-ca0061dx/dp/B09LYRT2GL/ref=sr_1_15?keywords=laptop+charger&qid=1685656036&sr=8-15,https://m.media-amazon.com/images/I/61IUYiR22PL._AC_UY218_.jpg
"Mac Book Pro Charger - 118W USB C Charger Fast Charger for MacBook Pro, MacBook Air, iPad Pro, Samsung Galaxy and All USB-C Devices, 7.2ft USB C to C Cable",$37.99,4.6 out of 5 stars,"2,489",https://www.amazon.com//Mac-Book-Pro-Charger-Compatible/dp/B09GFR7NSK/ref=sr_1_16?keywords=laptop+charger&qid=1685656036&sr=8-16,https://m.media-amazon.com/images/I/410o5YzZcYL._AC_UY218_.jpg
65W AC Charger Power Cord for Lenovo Laptop IdeaPad 3 Flex 5 14 15 14iwl S340 S145 100s 110 310 320 330 330s Power Adapter Supply,$14.97,4.5 out of 5 stars,739,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0107605YIFAX6HWADBX&url=%2FAdapter-Charger-Replace-IdeaPad-Chromebook%2Fdp%2FB07T82W4RS%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656036%26sr%3D8-17-spons%26psc%3D1%26smid%3DA3PBDDS1BTS8OF&qualifier=1685656036&id=1439181455143461&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61-4JBMyYeL._AC_UY218_.jpg
ZOZO Universal Laptop Charger 45W Power Adapter for Dell hp Acer Asus Samsung Sony Toshiba FUJITSU Delta NEC Liteon Gateway and More chromebooks ultrabook Laptop Notebook Computers …,$16.99,4.3 out of 5 stars,125,https://www.amazon.com//ZOZO-Universal-chromebooks-ultrabook-Computers/dp/B0BCPLQV7P/ref=sr_1_18?keywords=laptop+charger&qid=1685656036&sr=8-18,https://m.media-amazon.com/images/I/718gweZEaOL._AC_UY218_.jpg
USB-C 65W 45W AC Replacement Charger fit for Lenovo ThinkPad T480 T490 T580 ADLX65YDC2A ADLX65YLC2D ADLX65YDC3A ADLX65YDC2D chromebook 2nd Gen S330 65W Laptop Power Supply Adapter Cord,$17.99,4.3 out of 5 stars,725,https://www.amazon.com//Replacement-ADLX65YDC2A-ADLX65YLC2D-ADLX65YDC3A-ADLX65YDC2D/dp/B08R67QLTM/ref=sr_1_19?keywords=laptop+charger&qid=1685656036&sr=8-19,https://m.media-amazon.com/images/I/51n75hnuaCS._AC_UY218_.jpg
"45W Charger for Dell Laptop Charger,AC Adapter for Dell Inspiron 15 3000 5000 Series 15-3552 3555 3558 3565 3567 5551 5552 5555 5558 5559 Laptop Power Supply Cord",$10.99,4.5 out of 5 stars,165,https://www.amazon.com//Charger-Laptop-Adapter-Inspiron-15-3552/dp/B0BM4CRF1L/ref=sr_1_20?keywords=laptop+charger&qid=1685656036&sr=8-20,https://m.media-amazon.com/images/I/71uCcFCbesL._AC_UY218_.jpg
65W 45W Type C USB C Laptop Charger Compatible with Lenovo ThinkPad T480 T580 T480S X280 E580 Chromebook C330 S330 S340 100e 300e 500e Yoga C930 T590 A485 AC Adapter Power Supply,$11.98,4.2 out of 5 stars,52,https://www.amazon.com//Charger-Compatible-ThinkPad-Chromebook-Adapter/dp/B0BR3YP489/ref=sr_1_21?keywords=laptop+charger&qid=1685656036&sr=8-21,https://m.media-amazon.com/images/I/61fZiODyTDL._AC_UY218_.jpg
"65W Surface Pro Charger Compatible for Both Microsoft Surface Book Laptop/Tablet,Works with 65W&44W&36W&24W (6.6 Ft Cord),for Microsoft Surface Pro 3/4/5/6/7/8/9/X Power Supply Adapter",$18.99, , ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05952701J4UR5WZBQY9D&url=%2FSurface-Charger-Compatible-Microsoft-Adapter%2Fdp%2FB0C23LP292%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656036%26sr%3D8-22-spons%26psc%3D1&qualifier=1685656036&id=1439181455143461&widgetName=sp_btf,https://m.media-amazon.com/images/I/61K+3OaLNQL._AC_UY218_.jpg
"Mac Book Pro Charger - 120W USB C Charger Power Adapter for MacBook Pro 13, 14, 15, 16 Inch, MacBook Air 13 Inch 2021/2020/2019/2018, iPad Pro and All USB C Device, Included 6.6ft USB-C to C Cable",$35.99,4.7 out of 5 stars,866,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A019067521H7HL6O5KSZX&qualifier=1685656050&id=8435472297956867&widgetName=sp_atf&url=%2FMac-Book-Pro-Charger-Included%2Fdp%2FB09MY5FF73%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-1-spons%26psc%3D1%26smid%3DA27YVN0XSOWSMQ,https://m.media-amazon.com/images/I/51PjVfbYhhL._AC_UY218_.jpg
"Eezapet Mac Book Pro Charger,96W USB-C Power Adapter Compatible with MacBook Pro 16/15/14/13-inch,for MacBook Air,for MacBook 12-inch,for Ipad Pro,Included 6.6ft USB-C to USB-C Cable(2M)",$26.59,4.5 out of 5 stars,862,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10322593MAFCKBDZXP1Y&qualifier=1685656050&id=8435472297956867&widgetName=sp_atf&url=%2FEezapet-Charger-Adapter-Compatible-Included%2Fdp%2FB09HKQ8JKT%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-2-spons%26psc%3D1,https://m.media-amazon.com/images/I/51S4exUX+QL._AC_UY218_.jpg
45W 19.5V 2.31A AC Adapter Replacement HP Laptop Charger Compatible for HP Pavilion 11 13 15;HP elitebook Folio 1040 g1;hp touchsmart 11 13 15;HP Stream 13 11 14,$11.59,4.6 out of 5 stars,"1,462",https://www.amazon.com//Replacement-Compatible-Pavilion-elitebook-touchsmart/dp/B09SFR4FDR/ref=sr_1_3?keywords=laptop+charger&qid=1685656050&sr=8-3,https://m.media-amazon.com/images/I/71Yj5HyJoNL._AC_UY218_.jpg
90W ETL Certification Universal AC Adapter Laptop Charger Replacement for Dell HP Acer Asus Lenovo IBM Toshiba Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook Power Supply Cord with 16 Tips,$19.11,4.4 out of 5 stars,672,https://www.amazon.com//Certification-Universal-Compatible-Ultrabook-Chromebook/dp/B09NM28SB4/ref=sr_1_4?keywords=laptop+charger&qid=1685656050&sr=8-4,https://m.media-amazon.com/images/I/71bHcNm+J5L._AC_UY218_.jpg
90w Universal Ac Laptop Charger Power Adapter Replacement for Hp Compaq Dell Acer Asus Toshiba IBM Lenovo Samsung Sony Fujitsu Notebook Ultrabook,$19.90,4.5 out of 5 stars,"5,940",https://www.amazon.com//Universal-Charger-Adapter-Notebook-Ultrabook/dp/B012NQ4KPY/ref=sr_1_5?keywords=laptop+charger&qid=1685656050&sr=8-5,https://m.media-amazon.com/images/I/51Q5F-XkPbS._AC_UY218_.jpg
POWSEED Universal Laptop Charger 45W Power Adapter for Dell hp Acer Asus Samsung Sony Toshiba Fujitsu Delta NEC Liteon and More Chromebooks Ultrabook Laptop Notebook Computer,$16.99,4.0 out of 5 stars,938,https://www.amazon.com//Universal-chromebooks-laptopsk-ultrabook-Computer/dp/B08ZCGBXTN/ref=sr_1_6?keywords=laptop+charger&qid=1685656050&sr=8-6,https://m.media-amazon.com/images/I/71VvM5sTOHS._AC_UY218_.jpg
"USB C to USB C Cable for MacBook Air MacBook Pro Charger, iPad Pro 12.9 11 inch, iPad Air 5 4, Mini 6, Google Pixel 7 6 Pro, Samsung Galaxy, LG, Premium Wire Core, USBC Type C Fast Charging Cord 6.6FT",$7.99,4.6 out of 5 stars,"12,688",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0585126UM5WCBWDY9JK&qualifier=1685656050&id=8435472297956867&widgetName=sp_mtf&url=%2FCharging-Replacement-MacBook-Google-Charger%2Fdp%2FB07RYWPCG8%2Fref%3Dsr_1_7_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-7-spons%26psc%3D1,https://m.media-amazon.com/images/I/51FjpDQVgTL._AC_UY218_.jpg
65W 45W USB C Laptop Power Replacement Adapter Charger for Lenovo Chromebook/Yoga/ThinkPad L580 L590 E580 E585 P43s P53s with Power Cord,$17.99,4.3 out of 5 stars,"1,221",https://www.amazon.com//Adapter-Charger-Chromebook-IdeaPad-ThinkPad/dp/B093V1XBJS/ref=sr_1_8?keywords=laptop+charger&qid=1685656050&sr=8-8,https://m.media-amazon.com/images/I/71dPHTRusTS._AC_UY218_.jpg
"45W 19.5V 2.31A for HP Laptop Charger Blue Tip, HP Pavilion x360 11 13 15, Zbook 14u G4 G5 15u 15 G3, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm with Power Cord",$11.59,4.6 out of 5 stars,616,https://www.amazon.com//Compatible-15-f111dx-15-f211wm-15-f233wm-15-f278nr/dp/B09W565TW2/ref=sr_1_9?keywords=laptop+charger&qid=1685656050&sr=8-9,https://m.media-amazon.com/images/I/61O3I4-u0IL._AC_UY218_.jpg
90w Universal Laptop Charger ETL Ac AdapterCompatible with Dell Hp Lenovo IBM Toshiba Acer Asus Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook with 3 USB Ports 16 Tips,$19.68,4.3 out of 5 stars,196,https://www.amazon.com//Universal-AdapterCompatible-Notebook-Ultrabook-Chromebook/dp/B0B4NCQW1D/ref=sr_1_10?keywords=laptop+charger&qid=1685656050&sr=8-10,https://m.media-amazon.com/images/I/61XaHyg8vlL._AC_UY218_.jpg
"Eezapet Mac Book Pro Charger,96W USB-C Power Adapter Compatible with MacBook Pro 16/15/14/13-inch,for MacBook Air,for MacBook 12-inch,for Ipad Pro,Included 6.6ft USB-C to USB-C Cable(2M)",$26.59,4.5 out of 5 stars,862,https://www.amazon.com//Eezapet-Charger-Adapter-Compatible-Included/dp/B09HKQ8JKT/ref=sr_1_11?keywords=laptop+charger&qid=1685656050&sr=8-11,https://m.media-amazon.com/images/I/51S4exUX+QL._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 11 13 15, Envy x360 13 15 17, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm Power Cord 19.5V 3.33A Charging Cord",$12.74,4.5 out of 5 stars,341,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09632352LYK70T6I3LXY&qualifier=1685656050&id=8435472297956867&widgetName=sp_mtf&url=%2FCompatible-15-1039wm-15-1033wm-15-w117cl-15-w237cl%2Fdp%2FB08JHYX5XS%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-12-spons%26psc%3D1%26smid%3DAIJ5GN3RZJLRO,https://m.media-amazon.com/images/I/71PSZzZNd8L._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 14 15 17, HP Envy 13 15 X360, HP Elitebook 840 G5, HP ProBook HP Chromebook HP Stream Series, HP Spectre 710412-001 19.5V 3.33A HP Adapter",$12.96,4.6 out of 5 stars,"1,993",https://www.amazon.com//Chromebook-PA-1650-32HE-709985-001-710412-001-709985-002/dp/B07KS29ZJ2/ref=sr_1_13?keywords=laptop+charger&qid=1685656050&sr=8-13,https://m.media-amazon.com/images/I/71wzoDfJHdS._AC_UY218_.jpg
Charger for Lenovo Thinkpad/Yoga/Chromebook Laptop Computer 65W 45W USB C Fast Power Adapter,$16.99,4.7 out of 5 stars,13,https://www.amazon.com//Charger-Thinkpad-Chromebook-Computer-Adapter/dp/B0C2CGBSZT/ref=sr_1_14?keywords=laptop+charger&qid=1685656050&sr=8-14,https://m.media-amazon.com/images/I/61lwuC9HbsL._AC_UY218_.jpg
USB Type C 45W Chromebook Charger for HP Chromebook 14 X360 14-ca051wm 14-ca052wm 14-ca091wm ca061dx 14-ca0061dx 14-ca060nr 14-ca020nr 14-ca043cl USB C Power Supply Adapter,$15.59,4.4 out of 5 stars,"1,752",https://www.amazon.com//Chromebook-14-ca051wm-14-ca052wm-14-ca091wm-14-ca0061dx/dp/B09LYRT2GL/ref=sr_1_15?keywords=laptop+charger&qid=1685656050&sr=8-15,https://m.media-amazon.com/images/I/61IUYiR22PL._AC_UY218_.jpg
"Mac Book Pro Charger - 118W USB C Charger Fast Charger for MacBook Pro, MacBook Air, iPad Pro, Samsung Galaxy and All USB-C Devices, 7.2ft USB C to C Cable",$37.99,4.6 out of 5 stars,"2,489",https://www.amazon.com//Mac-Book-Pro-Charger-Compatible/dp/B09GFR7NSK/ref=sr_1_16?keywords=laptop+charger&qid=1685656050&sr=8-16,https://m.media-amazon.com/images/I/410o5YzZcYL._AC_UY218_.jpg
"65W Surface Pro Charger Compatible for Both Microsoft Surface Book Laptop/Tablet,Works with 65W&44W&36W&24W (6.6 Ft Cord),for Microsoft Surface Pro 3/4/5/6/7/8/9/X Power Supply Adapter",$18.99, , ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05952701J4UR5WZBQY9D&qualifier=1685656050&id=8435472297956867&widgetName=sp_mtf&url=%2FSurface-Charger-Compatible-Microsoft-Adapter%2Fdp%2FB0C23LP292%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-17-spons%26psc%3D1,https://m.media-amazon.com/images/I/61K+3OaLNQL._AC_UY218_.jpg
ZOZO Universal Laptop Charger 45W Power Adapter for Dell hp Acer Asus Samsung Sony Toshiba FUJITSU Delta NEC Liteon Gateway and More chromebooks ultrabook Laptop Notebook Computers …,$16.99,4.3 out of 5 stars,125,https://www.amazon.com//ZOZO-Universal-chromebooks-ultrabook-Computers/dp/B0BCPLQV7P/ref=sr_1_18?keywords=laptop+charger&qid=1685656050&sr=8-18,https://m.media-amazon.com/images/I/718gweZEaOL._AC_UY218_.jpg
USB-C 65W 45W AC Replacement Charger fit for Lenovo ThinkPad T480 T490 T580 ADLX65YDC2A ADLX65YLC2D ADLX65YDC3A ADLX65YDC2D chromebook 2nd Gen S330 65W Laptop Power Supply Adapter Cord,$17.99,4.3 out of 5 stars,725,https://www.amazon.com//Replacement-ADLX65YDC2A-ADLX65YLC2D-ADLX65YDC3A-ADLX65YDC2D/dp/B08R67QLTM/ref=sr_1_19?keywords=laptop+charger&qid=1685656050&sr=8-19,https://m.media-amazon.com/images/I/51n75hnuaCS._AC_UY218_.jpg
"45W Charger for Dell Laptop Charger,AC Adapter for Dell Inspiron 15 3000 5000 Series 15-3552 3555 3558 3565 3567 5551 5552 5555 5558 5559 Laptop Power Supply Cord",$10.99,4.5 out of 5 stars,165,https://www.amazon.com//Charger-Laptop-Adapter-Inspiron-15-3552/dp/B0BM4CRF1L/ref=sr_1_20?keywords=laptop+charger&qid=1685656050&sr=8-20,https://m.media-amazon.com/images/I/71uCcFCbesL._AC_UY218_.jpg
65W 45W Type C USB C Laptop Charger Compatible with Lenovo ThinkPad T480 T580 T480S X280 E580 Chromebook C330 S330 S340 100e 300e 500e Yoga C930 T590 A485 AC Adapter Power Supply,$11.98,4.2 out of 5 stars,52,https://www.amazon.com//Charger-Compatible-ThinkPad-Chromebook-Adapter/dp/B0BR3YP489/ref=sr_1_21?keywords=laptop+charger&qid=1685656050&sr=8-21,https://m.media-amazon.com/images/I/61fZiODyTDL._AC_UY218_.jpg
90w Universal Laptop Charger ETL Ac AdapterCompatible with Dell Hp Lenovo IBM Toshiba Acer Asus Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook with 3 USB Ports 16 Tips,$19.68,4.3 out of 5 stars,196,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02765392DN68ZHT482QW&qualifier=1685656050&id=8435472297956867&widgetName=sp_btf&url=%2FUniversal-AdapterCompatible-Notebook-Ultrabook-Chromebook%2Fdp%2FB0B4NCQW1D%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656050%26sr%3D8-22-spons%26psc%3D1%26smid%3DA2HHN59IEDR17K,https://m.media-amazon.com/images/I/61XaHyg8vlL._AC_UY218_.jpg
"Mac Book Pro Charger - 120W USB C Charger Power Adapter for MacBook Pro 13, 14, 15, 16 Inch, MacBook Air 13 Inch 2021/2020/2019/2018, iPad Pro and All USB C Device, Included 6.6ft USB-C to C Cable",$35.99,4.7 out of 5 stars,866,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A019067521H7HL6O5KSZX&url=%2FMac-Book-Pro-Charger-Included%2Fdp%2FB09MY5FF73%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656060%26sr%3D8-1-spons%26psc%3D1%26smid%3DA27YVN0XSOWSMQ&qualifier=1685656060&id=957682952056594&widgetName=sp_atf,https://m.media-amazon.com/images/I/51PjVfbYhhL._AC_UY218_.jpg
"Eezapet Mac Book Pro Charger,96W USB-C Power Adapter Compatible with MacBook Pro 16/15/14/13-inch,for MacBook Air,for MacBook 12-inch,for Ipad Pro,Included 6.6ft USB-C to USB-C Cable(2M)",$26.59,4.5 out of 5 stars,862,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10322593MAFCKBDZXP1Y&url=%2FEezapet-Charger-Adapter-Compatible-Included%2Fdp%2FB09HKQ8JKT%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656060%26sr%3D8-2-spons%26psc%3D1&qualifier=1685656060&id=957682952056594&widgetName=sp_atf,https://m.media-amazon.com/images/I/51S4exUX+QL._AC_UY218_.jpg
45W 19.5V 2.31A AC Adapter Replacement HP Laptop Charger Compatible for HP Pavilion 11 13 15;HP elitebook Folio 1040 g1;hp touchsmart 11 13 15;HP Stream 13 11 14,$11.59,4.6 out of 5 stars,"1,462",https://www.amazon.com//Replacement-Compatible-Pavilion-elitebook-touchsmart/dp/B09SFR4FDR/ref=sr_1_3?keywords=laptop+charger&qid=1685656060&sr=8-3,https://m.media-amazon.com/images/I/71Yj5HyJoNL._AC_UY218_.jpg
90W ETL Certification Universal AC Adapter Laptop Charger Replacement for Dell HP Acer Asus Lenovo IBM Toshiba Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook Power Supply Cord with 16 Tips,$19.11,4.4 out of 5 stars,672,https://www.amazon.com//Certification-Universal-Compatible-Ultrabook-Chromebook/dp/B09NM28SB4/ref=sr_1_4?keywords=laptop+charger&qid=1685656060&sr=8-4,https://m.media-amazon.com/images/I/71bHcNm+J5L._AC_UY218_.jpg
90w Universal Ac Laptop Charger Power Adapter Replacement for Hp Compaq Dell Acer Asus Toshiba IBM Lenovo Samsung Sony Fujitsu Notebook Ultrabook,$19.90,4.5 out of 5 stars,"5,940",https://www.amazon.com//Universal-Charger-Adapter-Notebook-Ultrabook/dp/B012NQ4KPY/ref=sr_1_5?keywords=laptop+charger&qid=1685656060&sr=8-5,https://m.media-amazon.com/images/I/51Q5F-XkPbS._AC_UY218_.jpg
POWSEED Universal Laptop Charger 45W Power Adapter for Dell hp Acer Asus Samsung Sony Toshiba Fujitsu Delta NEC Liteon and More Chromebooks Ultrabook Laptop Notebook Computer,$16.99,4.0 out of 5 stars,938,https://www.amazon.com//Universal-chromebooks-laptopsk-ultrabook-Computer/dp/B08ZCGBXTN/ref=sr_1_6?keywords=laptop+charger&qid=1685656060&sr=8-6,https://m.media-amazon.com/images/I/71VvM5sTOHS._AC_UY218_.jpg
"USB C to USB C Cable for MacBook Air MacBook Pro Charger, iPad Pro 12.9 11 inch, iPad Air 5 4, Mini 6, Google Pixel 7 6 Pro, Samsung Galaxy, LG, Premium Wire Core, USBC Type C Fast Charging Cord 6.6FT",$7.99,4.6 out of 5 stars,"12,688",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0585126UM5WCBWDY9JK&url=%2FCharging-Replacement-MacBook-Google-Charger%2Fdp%2FB07RYWPCG8%2Fref%3Dsr_1_7_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656060%26sr%3D8-7-spons%26psc%3D1&qualifier=1685656060&id=957682952056594&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51FjpDQVgTL._AC_UY218_.jpg
65W 45W USB C Laptop Power Replacement Adapter Charger for Lenovo Chromebook/Yoga/ThinkPad L580 L590 E580 E585 P43s P53s with Power Cord,$17.99,4.3 out of 5 stars,"1,221",https://www.amazon.com//Adapter-Charger-Chromebook-IdeaPad-ThinkPad/dp/B093V1XBJS/ref=sr_1_8?keywords=laptop+charger&qid=1685656060&sr=8-8,https://m.media-amazon.com/images/I/71dPHTRusTS._AC_UY218_.jpg
"45W 19.5V 2.31A for HP Laptop Charger Blue Tip, HP Pavilion x360 11 13 15, Zbook 14u G4 G5 15u 15 G3, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm with Power Cord",$11.59,4.6 out of 5 stars,616,https://www.amazon.com//Compatible-15-f111dx-15-f211wm-15-f233wm-15-f278nr/dp/B09W565TW2/ref=sr_1_9?keywords=laptop+charger&qid=1685656060&sr=8-9,https://m.media-amazon.com/images/I/61O3I4-u0IL._AC_UY218_.jpg
90w Universal Laptop Charger ETL Ac AdapterCompatible with Dell Hp Lenovo IBM Toshiba Acer Asus Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook with 3 USB Ports 16 Tips,$19.68,4.3 out of 5 stars,196,https://www.amazon.com//Universal-AdapterCompatible-Notebook-Ultrabook-Chromebook/dp/B0B4NCQW1D/ref=sr_1_10?keywords=laptop+charger&qid=1685656060&sr=8-10,https://m.media-amazon.com/images/I/61XaHyg8vlL._AC_UY218_.jpg
"Eezapet Mac Book Pro Charger,96W USB-C Power Adapter Compatible with MacBook Pro 16/15/14/13-inch,for MacBook Air,for MacBook 12-inch,for Ipad Pro,Included 6.6ft USB-C to USB-C Cable(2M)",$26.59,4.5 out of 5 stars,862,https://www.amazon.com//Eezapet-Charger-Adapter-Compatible-Included/dp/B09HKQ8JKT/ref=sr_1_11?keywords=laptop+charger&qid=1685656060&sr=8-11,https://m.media-amazon.com/images/I/51S4exUX+QL._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 11 13 15, Envy x360 13 15 17, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm Power Cord 19.5V 3.33A Charging Cord",$12.74,4.5 out of 5 stars,341,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09632352LYK70T6I3LXY&url=%2FCompatible-15-1039wm-15-1033wm-15-w117cl-15-w237cl%2Fdp%2FB08JHYX5XS%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dlaptop%2Bcharger%26qid%3D1685656060%26sr%3D8-12-spons%26psc%3D1%26smid%3DAIJ5GN3RZJLRO&qualifier=1685656060&id=957682952056594&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71PSZzZNd8L._AC_UY218_.jpg
"65W Laptop Charger for HP Pavilion x360 14 15 17, HP Envy 13 15 X360, HP Elitebook 840 G5, HP ProBook HP Chromebook HP Stream Series, HP Spectre 710412-001 19.5V 3.33A HP Adapter",$12.96,4.6 out of 5 stars,"1,993",https://www.amazon.com//Chromebook-PA-1650-32HE-709985-001-710412-001-709985-002/dp/B07KS29ZJ2/ref=sr_1_13?keywords=laptop+charger&qid=1685656060&sr=8-13,https://m.media-amazon.com/images/I/71wzoDfJHdS._AC_UY218_.jpg
Charger for Lenovo Thinkpad/Yoga/Chromebook Laptop Computer 65W 45W USB C Fast Power Adapter,$16.99,4.7 out of 5 stars,13,https://www.amazon.com//Charger-Thinkpad-Chromebook-Computer-Adapter/dp/B0C2CGBSZT/ref=sr_1_14?keywords=laptop+charger&qid=1685656060&sr=8-14,https://m.media-amazon.com/images/I/61lwuC9HbsL._AC_UY218_.jpg
